id,handle,sku,composite_handle,composite_sku,composite_quantity,name,description,type,variant_option_one_name,variant_option_one_value,variant_option_two_name,variant_option_two_value,variant_option_three_name,variant_option_three_value,tags,supply_price,retail_price,tax_name,tax_value,account_code,account_code_purchase,brand_name,supplier_name,supplier_code,active,track_inventory,inventory_Main_Outlet,reorder_point_Main_Outlet,restock_level_Main_Outlet,inventory_Tasmania_Outlet,reorder_point_Tasmania_Outlet,restock_level_Tasmania_Outlet
0635c1b0-0fdc-11e7-e820-54bad6d31bb7,YALBSV12,75765,,,,"Yalumba The Guardian EV ShirazViognier 2012 12x750ml","Yalumba The Guardian EV ShirazViognier 2012 12x750ml",Wine,,,,,,,,0,15.1,GST,1.37273,,,"Yalumba Samuel's Garden",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bad7efd658,POLCHA086GB,76234,,,,"Pol Roger Blanc de Blancs2008 6x750ml Gift Box","Pol Roger Blanc de Blancs2008 6x750ml Gift Box",Wine,,,,,,,,0,134.81,GST,12.25546,,,"Pol Roger",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bad8f7cf2d,YALSIG0415,43981,,,,"Yalumba The Signature 20046x1500ml","Yalumba The Signature 20046x1500ml",Wine,,,,,,,,0,82.78,GST,7.52546,,,"Yalumba Rare & Fine",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bada05519a,LAZYSUSLG,44789,,,,"Lazy Susan Large","Lazy Susan Large",Wine,,,,,,,,0,120,GST,10.90909,,,Accessories,,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54badb12f454,BEAHJP0530,45448,,,,"Chateau de Beaucastel HommageJacques Perrin 05 1x3000ml","Chateau de Beaucastel HommageJacques Perrin 05 1x3000ml",Wine,,,,,,,,0,1603.47,GST,145.77,,,"Domaine Perrin",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54badc3fcfe2,RESPIG6,47498,,,,"Winesmiths 2 Litre Premium Selection Pinot Grigio 6x2000ml","Winesmiths 2 Litre Premium Selection Pinot Grigio 6x2000ml",Wine,,,,,,,,0,14.19,GST,1.29,,,"Premium Selection 2 Litre",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54badd512f88,YALVVG066,49193,,,,"Yalumba Single Sites Vine ValeGrenache 2006 6x750ml","Yalumba Single Sites Vine ValeGrenache 2006 6x750ml",Wine,,,,,,,,0,33.11,GST,3.01,,,"Yalumba Distinguished Sites",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bade7deae6,LOUPRONV,51227,,,,"Louis Bouillot Perle Rouge12x750ml","Louis Bouillot Perle Rouge12x750ml",Wine,,,,,,,,0,20.1,GST,1.82727,,,"Louis Bouillot",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54badf8c5319,YALSIG066,51706,,,,"Yalumba The Signature 20066x750ml","Yalumba The Signature 20066x750ml",Wine,,,,,,,,0,42.12,GST,3.82909,,,"Yalumba Rare & Fine",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bae09c9a04,ANGMOS6,52008,,,,"Angas Moscato NV6x750ml","Angas Moscato NV6x750ml",Wine,,,,,,,,0,12,GST,1.09091,,,"Angas Brut Premium Cuvee",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bae1b114f3,ANTSPK50R,52579,,,,"antipodes Sparkling Water SA/VIC/WA/NT/TAS 12x500ml","antipodes Sparkling Water SA/VIC/WA/NT/TAS 12x500ml",Wine,,,,,,,,0,5.09,GST,0.46273,,,antipodes,,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bae2b8f92a,FRUBOOK,53636,,,,"Fruits of Angaston Book","Fruits of Angaston Book",Wine,,,,,,,,0,14.99,GST,1.36273,,,Accessories,,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bae3d0f3cb,BEABLA096,54618,,,,"Chateau de Beaucastel Blanc CDP 09 6x750ml","Chateau de Beaucastel Blanc CDP 09 6x750ml",Wine,,,,,,,,0,108.79,GST,9.89,,,"Domaine Perrin",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bae4e624d0,PERVIN09,55694,,,,"Famille Perrin Vinsobres 'LesCornuds' 2009 12x750ml","Famille Perrin Vinsobres 'LesCornuds' 2009 12x750ml",Wine,,,,,,,,0,21.29,GST,1.93546,,,"Famille Perrin",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bae5f48d9d,HILCHA10,56806,,,,"Hill Smith Estate Eden ValleyChardonnay 10 12x750ml","Hill Smith Estate Eden ValleyChardonnay 10 12x750ml",Wine,,,,,,,,0,16.79,GST,1.52636,,,"Hill Smith Estate",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bae71522ba,HILAPP33,57579,,,,"The Hills Cider Company AppleCider 24x330ml","The Hills Cider Company AppleCider 24x330ml",Wine,,,,,,,,0,2.56,GST,0.23273,,,"The Hills Cider Company",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bae830a668,SAPB1SA11,58841,,,,"Saint Clair Pioneer Block 1Sauvignon Blanc 2011 12x750ml","Saint Clair Pioneer Block 1Sauvignon Blanc 2011 12x750ml",Wine,,,,,,,,0,20.69,GST,1.88091,,,"Saint Clair Pioneer Block",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bae93fcb4e,YALGIFT08,59467,,,,"Yalumba 'big thanks' Gift -Shiraz 6x750ml","Yalumba 'big thanks' Gift -Shiraz 6x750ml",Wine,,,,,,,,0,41.39,GST,3.76273,,,Miscellaneous,,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54baea4a542b,YALKAS076,60551,,,,"Yalumba Single Sites KalimnaShiraz 07 6x750ml","Yalumba Single Sites KalimnaShiraz 07 6x750ml",Wine,,,,,,,,0,37.84,GST,3.44,,,"Yalumba Distinguished Sites",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54baeb58b031,POLVIN02156GB,61399,,,,"Pol Roger Brut Vintage 2002Gift Box 6x1500ml","Pol Roger Brut Vintage 2002Gift Box 6x1500ml",Wine,,,,,,,,0,217.58,GST,19.78,,,"Pol Roger",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54baec629a43,DALECH116,62182,,,,"Dalrymple Estate Chardonnay 116x750ml","Dalrymple Estate Chardonnay 116x750ml",Wine,,,,,,,,0,25.59,GST,2.32636,,,"Dalrymple Vineyards",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54baed743886,MAWCAB096,62966,,,,"Mawson's Cabernet Sauvignon09 - 6x750ml","Mawson's Cabernet Sauvignon09 - 6x750ml",Wine,,,,,,,,0,11.83,GST,1.07546,,,"Mawsons Wrattonbully",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54baee856328,KROLAG33,63328,,,,"Kronenbourg 1664 Lager24x330ml","Kronenbourg 1664 Lager24x330ml",Wine,,,,,,,,0,2.47,GST,0.22455,,,Kronenbourg,,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54baef980d59,DALSAU126,63772,,,,"Dalrymple Sauvignon Blanc 20126x750ml","Dalrymple Sauvignon Blanc 20126x750ml",Wine,,,,,,,,0,19.87,GST,1.80636,,,Dalrymple,,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54baf09d4d69,MASBBCHA12E6,64364,,,,"Marks & Spencer Burra BrookChardonnay EUR 12 6x750ml","Marks & Spencer Burra BrookChardonnay EUR 12 6x750ml",Wine,,,,,,,,0,8.04,GST,0.73091,,,"Buyers Own Brand",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54baf1a859d4,SAPB1SA12,64666,,,,"Saint Clair Pioneer Block 1Sauvignon Blanc 2012 12x750ml","Saint Clair Pioneer Block 1Sauvignon Blanc 2012 12x750ml",Wine,,,,,,,,0,20.69,GST,1.88091,,,"Saint Clair Pioneer Block",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54baf2b40922,YALCAB12,65315,,,,"Yalumba 'Y' Series Cabernet Sauvignon 12 12x750ml","Yalumba 'Y' Series Cabernet Sauvignon 12 12x750ml",Wine,,,,,,,,0,11.83,GST,1.07546,,,"Yalumba Y Series",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54baf3b8049f,YALEVI126,65967,,,,"Yalumba Eden Valley Viognier2012 6x750ml","Yalumba Eden Valley Viognier2012 6x750ml",Wine,,,,,,,,0,17.24,GST,1.56727,,,"Yalumba Samuel's Garden",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54baf4c8b1a1,WSMSHI6,66230,,,,"Winesmiths Shiraz6x2000ml","Winesmiths Shiraz6x2000ml",Wine,,,,,,,,0,15.37,GST,1.39727,,,Winesmiths,,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54baf5d8fa03,YALVIR10,66472,,,,"Yalumba The Virgilius Viognier2010 6x750ml","Yalumba The Virgilius Viognier2010 6x750ml",Wine,,,,,,,,0,35,GST,3.18182,,,"Yalumba Rare & Fine",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54baf6eb74b5,SMISBS12,66867,,,,"Smith & Hooper Sauvignon BlancSemillon 12 12x750ml","Smith & Hooper Sauvignon BlancSemillon 12 12x750ml",Wine,,,,,,,,0,13.6,GST,1.23636,,,"Smith and Hooper",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54baf7f74e5e,OXFSHR12X,67102,,,,"Oxford Landing Shiraz 1212x750ml EXP","Oxford Landing Shiraz 1212x750ml EXP",Wine,,,,,,,,0,6.62,GST,0.60182,,,"Oxford Landing Estates",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54baf93d8d47,YALUCH136,67452,,,,"Yalumba Y Series Unwooded Chardonnay 2013 6x750ml","Yalumba Y Series Unwooded Chardonnay 2013 6x750ml",Wine,,,,,,,,0,11.83,GST,1.07546,,,"Yalumba Y Series",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bafa5a0d74,PEWPRI136,67714,,,,"Pewsey Vale Eden Valley PrimaRiesling 13 6x750ml","Pewsey Vale Eden Valley PrimaRiesling 13 6x750ml",Wine,,,,,,,,0,18.57,GST,1.68818,,,"Pewsey Vale Vineyard",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bafb6b3ef8,JANMARUMB,68162,,,,"JANSZ MARKET UMBRELLASHELTA 8 PANEL","JANSZ MARKET UMBRELLASHELTA 8 PANEL",Wine,,,,,,,,0,374,GST,34,,,"Jansz Tasmania (Don't Use)",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bafc7a13e9,REDGAR126,68611,,,,"Redbank Garganega12 6x750ml","Redbank Garganega12 6x750ml",Wine,,,,,,,,0,15.25,GST,1.38636,,,"Redbank King Valley",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bafd9c43b6,MASVAL12,69281,,,,"Masi Bonacosta ValpolicellaClassico 12 12x750ml","Masi Bonacosta ValpolicellaClassico 12 12x750ml",Wine,,,,,,,,0,20.69,GST,1.88091,,,"Masi Agricola SPA",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bafea9bb5f,REDPRO136,69719,,,,"Redbank Prosecco 20136x750ml","Redbank Prosecco 20136x750ml",Wine,,,,,,,,0,15.25,GST,1.38636,,,"Redbank King Valley",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54baffb984dd,JANJACK,70110,,,,"JANSZ JACKET BLACK NEWBLACK JAMES HARVEST JACKET","JANSZ JACKET BLACK NEWBLACK JAMES HARVEST JACKET",Wine,,,,,,,,0,130,GST,11.81818,,,"Jansz Tasmania (Don't Use)",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb00ce1310,YALCHRI136,70369,,,,"Yalumba Christobels Semillon Sauvignon Blanc 13 6x750ml","Yalumba Christobels Semillon Sauvignon Blanc 13 6x750ml",Wine,,,,,,,,0,12.3,GST,1.11818,,,"Yalumba Everyday",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb01ee27d8,YALMEN106,70497,,,,"Yalumba The Menzies 20106x750ml","Yalumba The Menzies 20106x750ml",Wine,,,,,,,,0,44.75,GST,4.06818,,,"Yalumba Rare & Fine",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb02f46104,YALSIG086MUS,70542,,,,"Yalumba The Signature 2008 Museum Release 6x750ml","Yalumba The Signature 2008 Museum Release 6x750ml",Wine,,,,,,,,0,72,GST,6.54546,,,"Yalumba Rare & Fine",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb03ff1fc7,SMIRME126,70668,,,,"Smith & Hooper WrattonbullyReserve Merlot 12 6x750ml","Smith & Hooper WrattonbullyReserve Merlot 12 6x750ml",Wine,,,,,,,,0,19.27,GST,1.75182,,,"Smith and Hooper",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb050cdc9a,OXFSAU14187,71398,,,,"Oxford Landing Estates Sauvignon Blanc 2014 12x187ml","Oxford Landing Estates Sauvignon Blanc 2014 12x187ml",Wine,,,,,,,,0,2.72,GST,0.24727,,,"Oxford Landing Estates",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb062175b3,OXFPIG14C,71728,,,,"Oxford Landing Pinot Grigio2014 Canada 12x750ml","Oxford Landing Pinot Grigio2014 Canada 12x750ml",Wine,,,,,,,,0,8.04,GST,0.73091,,,"Oxford Landing Estates",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb073570cd,YALSAU146,71906,,,,"Yalumba Y Series SauvignonBlanc 2014 6x750ml","Yalumba Y Series SauvignonBlanc 2014 6x750ml",Wine,,,,,,,,0,11.83,GST,1.07546,,,"Yalumba Y Series",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb084621ee,YALSIG066MUS,72173,,,,"Yalumba The Signature 2006 Museum Release 6x750ml","Yalumba The Signature 2006 Museum Release 6x750ml",Wine,,,,,,,,0,79,GST,7.18182,,,"Yalumba Rare & Fine",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb094c18e1,HEGRIE146,72749,,,,"Heggies Vineyard Eden ValleyRiesling 14 6x750ml","Heggies Vineyard Eden ValleyRiesling 14 6x750ml",Wine,,,,,,,,0,18.68,GST,1.69818,,,"Heggies Vineyard",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb0a58b8f6,HTVCAM14,72986,,,,"Hightide Deepwater CabernetMerlot 14 12x750ml","Hightide Deepwater CabernetMerlot 14 12x750ml",Wine,,,,,,,,0,7.37,GST,0.67,,,"Hightide Vineyards",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb0b628daf,YALFDR116,73405,,,,"Yalumba FDR1A 20116x750ml","Yalumba FDR1A 20116x750ml",Wine,,,,,,,,0,35.12,GST,3.19273,,,"Yalumba Distinguished Sites",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb0c696c1f,YALYSV13,73629,,,,"Yalumba 'Y' Series Shiraz Viognier 13 12x750ml","Yalumba 'Y' Series Shiraz Viognier 13 12x750ml",Wine,,,,,,,,0,11.83,GST,1.07546,,,"Yalumba Y Series",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb0d73f176,TWISAU14A,73699,,,,"Twin Islands Sauvignon Blanc14 - Australia 12x750ml","Twin Islands Sauvignon Blanc14 - Australia 12x750ml",Wine,,,,,,,,0,14.78,GST,1.34364,,,"Twin Islands",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb0e7fb701,OXFCAS13,74007,,,,"Oxford Landing Estates Cabernet Shiraz 2013 12x750ml","Oxford Landing Estates Cabernet Shiraz 2013 12x750ml",Wine,,,,,,,,0,8.04,GST,0.73091,,,"Oxford Landing Estates",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb0f929389,YALCIG12,74141,,,,"Yalumba Menzies The Cigar 201212x750ml","Yalumba Menzies The Cigar 201212x750ml",Wine,,,,,,,,0,21.64,GST,1.96727,,,"Yalumba Distinguished Sites",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb109e5fbc,YALBUS146,74173,,,,"Yalumba Old Bush Vine Grenache2014 6x750ml","Yalumba Old Bush Vine Grenache2014 6x750ml",Wine,,,,,,,,0,16.56,GST,1.50546,,,"Yalumba Samuel's Garden",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb11b62bad,MESRIE146,74371,,,,"mesh Eden Valley Riesling 20146x750ml","mesh Eden Valley Riesling 20146x750ml",Wine,,,,,,,,0,21.83,GST,1.98455,,,mesh,,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb12bd9b37,YALSHI146,74659,,,,"Yalumba 'Y' Series Shiraz 146x750ml","Yalumba 'Y' Series Shiraz 146x750ml",Wine,,,,,,,,0,15,GST,1.36364,,,"Yalumba Y Series",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb13cebab9,RINRCS116,75049,,,,"Ringbolt 21 Barriques CabernetSauvignon 2011 6x750ml","Ringbolt 21 Barriques CabernetSauvignon 2011 6x750ml",Wine,,,,,,,,0,26.49,GST,2.40818,,,"Ringbolt Margaret River",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb14e20c26,PERCDR12,75292,,,,"Perrin Cote du Rhone Rouge Reserve 12 12x750ml","Perrin Cote du Rhone Rouge Reserve 12 12x750ml",Wine,,,,,,,,0,18.33,GST,1.66636,,,"Domaine Perrin",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb15efc4d8,DALCBC136,75459,,,,"Dalrymple Cave Block Chardonnay 2013 6x750ml","Dalrymple Cave Block Chardonnay 2013 6x750ml",Wine,,,,,,,,0,26.87,GST,2.44273,,,Dalrymple,,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb16fe0409,YALSIG1260,75749,,,,"Yalumba The Signature 20121x6000ml","Yalumba The Signature 20121x6000ml",Wine,,,,,,,,0,428.11,GST,38.91909,,,"Yalumba Rare & Fine",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb181241ba,YALGSM13,75855,,,,"Yalumba The Strapper GrenacheShiraz Mataro 2013 12x750ml","Yalumba The Strapper GrenacheShiraz Mataro 2013 12x750ml",Wine,,,,,,,,0,14.9,GST,1.35455,,,"Yalumba Samuel's Garden",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb19403d33,SMICAM136,75946,,,,"Smith & Hooper Wrattonbully Cabernet Merlot 13 6x750ml","Smith & Hooper Wrattonbully Cabernet Merlot 13 6x750ml",Wine,,,,,,,,0,14.96,GST,1.36,,,"Smith & Hooper",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb1a49362f,REDPRO146,76270,,,,"Redbank Prosecco 20146x750ml","Redbank Prosecco 20146x750ml",Wine,,,,,,,,0,15.25,GST,1.38636,,,"Redbank King Valley",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb1b53cfd7,HILAPPC33,76512,,,,"The Hills Cider Company AppleCans 24x330ml","The Hills Cider Company AppleCans 24x330ml",Wine,,,,,,,,0,2.56,GST,0.23273,,,"The Hills Cider Company",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb1c664e55,THECAB10,77018,,,,"Thelema Cabernet Sauvignon 1012x750ml","Thelema Cabernet Sauvignon 1012x750ml",Wine,,,,,,,,0,39.02,GST,3.54727,,,"Thelema Mountain Vineyards",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb1d76ef37,PEWRIE15,77317,,,,"Pewsey Vale Eden Valley Riesling 2015 12x750ml","Pewsey Vale Eden Valley Riesling 2015 12x750ml",Wine,,,,,,,,0,18.73,GST,1.70273,,,"Pewsey Vale Vineyard",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb1e830558,HEGRIE156,77677,,,,"Heggies Vineyard Eden ValleyRiesling 15 6x750ml","Heggies Vineyard Eden ValleyRiesling 15 6x750ml",Wine,,,,,,,,0,18.68,GST,1.69818,,,"Heggies Vineyard",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb1fa4ab74,MAWSAU15,78044,,,,"Mawson's Sauvignon Blanc15 12x750ml","Mawson's Sauvignon Blanc15 12x750ml",Wine,,,,,,,,0,11.83,GST,1.07546,,,"Mawsons Wrattonbully",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb20bbe72f,POLVIN066SAM,78211,,,,"Pol Roger Brut Vintage 20066x750ml Sample Trade Taste","Pol Roger Brut Vintage 20066x750ml Sample Trade Taste",Wine,,,,,,,,0,101.7,GST,9.24546,,,"Pol Roger",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb21d17ceb,PEWCON106,78326,,,,"Pewsey Vale Vineyard The Contours Riesling 2010 6x750ml","Pewsey Vale Vineyard The Contours Riesling 2010 6x750ml",Wine,,,,,,,,0,26.82,GST,2.43818,,,"Pewsey Vale Vineyard",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb22e41123,YALUCH156,78553,,,,"Yalumba Y Series Chardonnay2015 6x750ml","Yalumba Y Series Chardonnay2015 6x750ml",Wine,,,,,,,,0,11.83,GST,1.07546,,,"Yalumba Y Series",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb23ef5ce0,DALCRP136,78781,,,,"Dalrymple SS Coal River ValleyPinot Noir 13 6x750ml","Dalrymple SS Coal River ValleyPinot Noir 13 6x750ml",Wine,,,,,,,,0,64,GST,5.81818,,,"Dalrymple Vineyards",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb25098c88,RTZBSH13,79010,,,,"Ritzy Wine Bar Barossa Shiraz2013 12x750ml","Ritzy Wine Bar Barossa Shiraz2013 12x750ml",Wine,,,,,,,,0,8.28,GST,0.75273,,,"Buyers Own Brand",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb261abaa2,YALCANVBAG,79228,,,,"Yalumba Canvas Bag10 oz with leather handles","Yalumba Canvas Bag10 oz with leather handles",Wine,,,,,,,,0,56.5,GST,5.13636,,,"Yalumba Barossa",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb27286292,YALTTOWLFV49,79241,,,,"Yalumba Tea Towel FV 1849printed design 690 x 500mm","Yalumba Tea Towel FV 1849printed design 690 x 500mm",Wine,,,,,,,,0,15,GST,1.36364,,,"Yalumba Barossa",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb2833876c,OXFCAS14,79407,,,,"Oxford Landing Estates Cabernet Shiraz 2014 12x750ml","Oxford Landing Estates Cabernet Shiraz 2014 12x750ml",Wine,,,,,,,,0,8.04,GST,0.73091,,,"Oxford Landing Estates",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb29439fe0,YALOCT106,79491,,,,"Yalumba The Octavius Shiraz2010 6x750ml","Yalumba The Octavius Shiraz2010 6x750ml",Wine,,,,,,,,0,86.26,GST,7.84182,,,"Yalumba Rare & Fine",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb2a5a3a3c,GLESEC1,79511,,,,"Glenrothes 'Secret Boxes' Miniatures & Glasses 5x300ml","Glenrothes 'Secret Boxes' Miniatures & Glasses 5x300ml",Wine,,,,,,,,0,47.7,GST,4.33636,,,"Glenrothes Reserves",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb2b6aa427,YALOPPPK3,80298,,,,"Yalumba Barossa ShirazCollection 3x750ml","Yalumba Barossa ShirazCollection 3x750ml",Wine,,,,,,,,0,129.7,GST,11.79091,,,"Yalumba Barossa",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb2c7d40b4,POLVIN066,80875,,,,"Pol Roger Brut Vintage 20066x750ml","Pol Roger Brut Vintage 20066x750ml",Wine,,,,,,,,0,113.52,GST,10.32,,,"Pol Roger",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb2d8f2047,SMIWHI15,81770,,,,"Smith's Angaston Whisky 15YOSingle Malt 6x700mL","Smith's Angaston Whisky 15YOSingle Malt 6x700mL",Wine,,,,,,,,0,138,GST,12.54546,,,"Smiths Angaston Whisky",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb2e9c9385,YALFDR126,82337,,,,"Yalumba FDR1A 20126x750ml","Yalumba FDR1A 20126x750ml",Wine,,,,,,,,0,46,GST,4.18182,,,"Yalumba Distinguished Sites",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb2faf17ba,YALSCB13,82745,,,,"Yalumba The Scribbler Cabernet Shiraz 2013 12x750ml","Yalumba The Scribbler Cabernet Shiraz 2013 12x750ml",Wine,,,,,,,,0,17.74,GST,1.61273,,,"Yalumba Samuel's Garden",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb30d0784a,LOUPDANVGB,83027,,,,"Louis Bouillot Perle d'AuroreRose de Presse GB 12x750ml","Louis Bouillot Perle d'AuroreRose de Presse GB 12x750ml",Wine,,,,,,,,0,26.02,GST,2.36546,,,"Louis Bouillot",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb31e7054a,YALOCT1230,83149,,,,"Yalumba The Octavius Shiraz2012 1x3000ml","Yalumba The Octavius Shiraz2012 1x3000ml",Wine,,,,,,,,0,551.43,GST,50.13,,,"Yalumba Rare & Fine",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb32f60d76,YALPER146,83571,,,,"Yalumba The Persuader BarossaShiraz 2014 6x750ml","Yalumba The Persuader BarossaShiraz 2014 6x750ml",Wine,,,,,,,,0,19,GST,1.72727,,,"Yalumba The Persuader",,,1,0,0.00,0,0,0.00,0,0
0635c1b0-0fdc-11e7-e820-54bb3406c63e,YALBSV13,84321,,,,"Yalumba Triangle Block Eden Valley Shiraz 2013 12x750ml","Yalumba Triangle Block Eden Valley Shiraz 2013 12x750ml",Wine,,,,,,,,0,24,GST,2.18182,,,"Yalumba Samuel's Garden",,,1,0,0.00,0,0,0.00,0,0
