id,handle,sku,composite_handle,composite_sku,composite_quantity,name,description,type,variant_option_one_name,variant_option_one_value,variant_option_two_name,variant_option_two_value,variant_option_three_name,variant_option_three_value,tags,supply_price,retail_price,tax_name,tax_value,account_code,account_code_purchase,brand_name,supplier_name,supplier_code,active,track_inventory,inventory_Main_Outlet,reorder_point_Main_Outlet,restock_level_Main_Outlet,inventory_Tasmania_Outlet,reorder_point_Tasmania_Outlet,restock_level_Tasmania_Outlet
02dcd191-aed9-11e7-edd8-2efed81a0b93,YALVER166,86077,,,,"Yalumba Y Series Vermentino2016 6x750ml","Yalumba Y Series Vermentino2016 6x750ml",Wine,,,,,,,,0,15,GST,1.36364,,,"Yalumba Y Series",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2efed8f660a6,YALYSV156,86756,,,,"Yalumba Y Series Shiraz Viognier 2015 6x750ml","Yalumba Y Series Shiraz Viognier 2015 6x750ml",Wine,,,,,,,,0,15,GST,1.36364,,,"Yalumba Y Series",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2efed9d4c347,YALSHI166,86858,,,,"Yalumba Y Series Shiraz 20166x750ml","Yalumba Y Series Shiraz 20166x750ml",Wine,,,,,,,,0,15,GST,1.36364,,,"Yalumba Y Series",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2efee12544c3,WOOBOX30,10577,,,,"Wooden Box1x3000ml","Wooden Box1x3000ml",Wine,,,,,,,,0,25,GST,2.27273,,,Souvenir,,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2efee191f682,TEACOF,26716,,,,"Tea and Coffee (Cellar DoorSales Only)","Tea and Coffee (Cellar DoorSales Only)",Wine,,,,,,,,0,4.5,GST,0.40909,,,Miscellaneous,,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2efee387998c,YALVDV37,38367,,,,"Yalumba V de Vie Eden ValleyViognier 6x375ml","Yalumba V de Vie Eden ValleyViognier 6x375ml",Wine,,,,,,,,0,62,GST,5.63636,,,"Yalumba V de Vie",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2efee3f9e5da,YALBOO,40848,,,,"Yalumba Book","Yalumba Book",Wine,,,,,,,,0,75,GST,6.81818,,,"Yalumba Barossa",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2efee59270ce,CHOCOLATE,44777,,,,Chocolate,Chocolate,Wine,,,,,,,,0,9,GST,0.81818,,,Accessories,,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2efee731e578,ORCOIL,40309,,,,"Orchard Estate Virgin OliveOil 1x500ml","Orchard Estate Virgin OliveOil 1x500ml",Wine,,,,,,,,0,14,"No Tax",0,,,Miscellaneous,,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2efeed832e51,JANTAB,56827,,,,"Jansz Book - Tas Table","Jansz Book - Tas Table",Wine,,,,,,,,0,69.95,GST,6.35909,,,"Jansz Tasmania (Don't Use)",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2efef0b6ab4d,DALSSP116,65232,,,,"Dalrymple Single Site PinotNoir 2011 6x750ml","Dalrymple Single Site PinotNoir 2011 6x750ml",Wine,,,,,,,,0,42.17,GST,3.83364,,,Dalrymple,,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2efef666a5f0,JANJACK,70110,,,,"JANSZ JACKET BLACK NEWBLACK JAMES HARVEST JACKET","JANSZ JACKET BLACK NEWBLACK JAMES HARVEST JACKET",Wine,,,,,,,,0,130,GST,11.81818,,,"Jansz Tasmania (Don't Use)",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2efefbb4f05c,YALMER136,73646,,,,"Yalumba 'Y' Series Merlot 136x750ml","Yalumba 'Y' Series Merlot 136x750ml",Wine,,,,,,,,0,11.83,GST,1.07546,,,"Yalumba Y Series",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f04c1c030f3,DALCBP136,78775,,,,"Dalrymple Cottage Block PinotNoir 2013 6x750ml","Dalrymple Cottage Block PinotNoir 2013 6x750ml",Wine,,,,,,,,0,64,GST,5.81818,,,Dalrymple,,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f04c222a044,YALGAM136,79035,,,,"Yalumba Galway Vintage Malbec2013 6x750ml","Yalumba Galway Vintage Malbec2013 6x750ml",Wine,,,,,,,,0,14.01,GST,1.27364,,,"Yalumba Individuals",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f04c474fb2c,YALTEM146,79508,,,,"Yalumba Y Series Tempranillo2014 6x750ml","Yalumba Y Series Tempranillo2014 6x750ml",Wine,,,,,,,,0,12.18,GST,1.10727,,,"Yalumba The Y Series",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f04c977e08a,YALSIGGB,80304,,,,"Yalumba The Signature GiftBox","Yalumba The Signature GiftBox",Wine,,,,,,,,0,10,GST,0.90909,,,"Yalumba Rare & Fine",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f04cf3af3a8,PEWRIE1615,83337,,,,"Pewsey Vale Vineyard Riesling2016 3x1500ml","Pewsey Vale Vineyard Riesling2016 3x1500ml",Wine,,,,,,,,0,59.99,GST,5.45364,,,"Pewsey Vale Vineyard",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f04d02ea15a,DALAPRON,84075,,,,"Dalrymple Bib Apron1x1","Dalrymple Bib Apron1x1",Wine,,,,,,,,0,0,GST,0,,,Dalrymple,,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f04d1ee8bb2,YALPER156,84844,,,,"Yalumba The Persuader BarossaShiraz 2015 6x750ml","Yalumba The Persuader BarossaShiraz 2015 6x750ml",Wine,,,,,,,,0,100,GST,9.09091,,,"Yalumba The Persuader",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f04d3cbf1e4,TWISAU16A,85406,,,,"Twin Islands Sauvignon Blanc2016 Australia 12x750ml","Twin Islands Sauvignon Blanc2016 Australia 12x750ml",Wine,,,,,,,,0,14.78,GST,1.34364,,,"Twin Islands",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f04d6f99687,YALROU166,87318,,,,"Yalumba Eden Valley Roussanne2016 6x750ml","Yalumba Eden Valley Roussanne2016 6x750ml",Wine,,,,,,,,0,26,GST,2.36364,,,"Yalumba Samuel's Garden",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f04d765aa75,RUPCUP,87392,,,,"Really Useful Pots Cup","Really Useful Pots Cup",Wine,,,,,,,,0,20,GST,1.81818,,,"Really Useful Pots",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f04d7e75609,RUPBUT,87393,,,,"Really Useful Pots Butter Pot","Really Useful Pots Butter Pot",Wine,,,,,,,,0,35,GST,3.18182,,,"Really Useful Pots",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f04d8ce0220,YALBSV14,87488,,,,"Yalumba Triangle Block Eden Valley Shiraz 2014 12x750ml","Yalumba Triangle Block Eden Valley Shiraz 2014 12x750ml",Wine,,,,,,,,0,24,GST,2.18182,,,"Yalumba Samuel's Garden",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f04de16d10e,MUSTAW37,9726,,,,"Yalumba Antique Tawny12x375ml","Yalumba Antique Tawny12x375ml",Wine,,,,,,,,0,25,GST,2.27273,,,Museum,,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f04df04810a,POLNON6GB,29188,,,,"Pol Roger Brut Non Vintage6x750ml Gift Box","Pol Roger Brut Non Vintage6x750ml Gift Box",Wine,,,,,,,,0,78.05,GST,7.09546,,,"Pol Roger",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f04df76e3e5,JANBEANIE,32390,,,,"Jansz Beanie","Jansz Beanie",Wine,,,,,,,,0,19.95,GST,1.81364,,,"Jansz Tasmania (Don't Use)",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f04e3cd6774,LOUPDINV6,43503,,,,"Louis Bouillot Perle d'IvoireBlanc de Blancs 6x750ml","Louis Bouillot Perle d'IvoireBlanc de Blancs 6x750ml",Wine,,,,,,,,0,27.2,GST,2.47273,,,"Louis Bouillot",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f04ea0d07ab,REDLEM6,55843,,,,"Redbank Emily NV6x750ml","Redbank Emily NV6x750ml",Wine,,,,,,,,0,10.64,GST,0.96727,,,"Redbank Emily",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f04eb5f05e7,DUNMOS6,57784,,,,"Dunes & Greene Split Pick Moscato 6x750ml","Dunes & Greene Split Pick Moscato 6x750ml",Wine,,,,,,,,0,12.39,GST,1.12636,,,"Dunes & Greene",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f04ede6f3ef,YAL150BK,62892,,,,"Yalumba 150 Year Book","Yalumba 150 Year Book",Wine,,,,,,,,0,55,GST,5,,,"Yalumba Barossa",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f089f744f8b,YALPIG14,71706,,,,"Yalumba 'Y' Series PinotGrigio 14 12x750ml","Yalumba 'Y' Series PinotGrigio 14 12x750ml",Wine,,,,,,,,0,11.83,GST,1.07546,,,"Yalumba Y Series",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f08a0ca58d8,JANART,72763,,,,"Jansz Artscapes","Jansz Artscapes",Wine,,,,,,,,0,50,GST,4.54546,,,"Jansz Tasmania (Don't Use)",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f08a6e46629,DALBPN136,78794,,,,"Dalrymple Single Site BichenoPinot Noir 2013 6x750ml","Dalrymple Single Site BichenoPinot Noir 2013 6x750ml",Wine,,,,,,,,0,43.99,GST,3.99909,,,Dalrymple,,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f08a7cb184f,HEGBOT1537,79013,,,,"Heggies Vineyard Eden Valley Botrytis Riesling 2015 12x375ml","Heggies Vineyard Eden Valley Botrytis Riesling 2015 12x375ml",Wine,,,,,,,,0,28,GST,2.54546,,,"Heggies Vineyard",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f08a83cd269,YALCANVBAG,79228,,,,"Yalumba Canvas Bag10 oz with leather handles","Yalumba Canvas Bag10 oz with leather handles",Wine,,,,,,,,0,50,GST,4.54546,,,"Yalumba Barossa",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f08a8b4183c,JANTTOWEL,79232,,,,"Jansz Tea Towel 690x50mm Digital Print","Jansz Tea Towel 690x50mm Digital Print",Wine,,,,,,,,0,11,GST,1,,,"Jansz Tasmania (Don't Use)",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f08aa1252ca,JANJOURFLOR,79248,,,,"JANSZ JOURNAL FLORALprinted design A5 size","JANSZ JOURNAL FLORALprinted design A5 size",Wine,,,,,,,,0,7,GST,0.63636,,,"Jansz Tasmania (Don't Use)",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f08b26e0792,YALSHI156,82966,,,,"Yalumba Y Series Shiraz 20156x750ml","Yalumba Y Series Shiraz 20156x750ml",Wine,,,,,,,,0,15,GST,1.36364,,,"Yalumba Y Series",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f08b6da0d12,YALGAL156,85155,,,,"Yalumba Galway Vintage Shiraz2015 6x750ml","Yalumba Galway Vintage Shiraz2015 6x750ml",Wine,,,,,,,,0,13.24,GST,1.20364,,,"Yalumba Individuals",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f08b91aa64f,YALB2G166,86006,,,,"Yalumba Block 2 Grenache Rose2016 6x750ml","Yalumba Block 2 Grenache Rose2016 6x750ml",Wine,,,,,,,,0,28.87,GST,2.62455,,,"Yalumba Distinguished Sites",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f08b98579ff,RUPMAP,87398,,,,"Really Useful Pots Mortar & Pestle","Really Useful Pots Mortar & Pestle",Wine,,,,,,,,0,30,GST,2.72727,,,"Really Useful Pots",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f08bb343a21,YALSAR176,88536,,,,"Yalumba Y Series SangioveseRose 2017 6x750ml","Yalumba Y Series SangioveseRose 2017 6x750ml",Wine,,,,,,,,0,15,GST,1.36364,,,"Yalumba Y Series",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f08bdd0e312,YALPAR156,89203,,,,"Yalumba Paradox Shiraz 20156x750ml","Yalumba Paradox Shiraz 20156x750ml",Wine,,,,,,,,0,49.99,GST,4.54455,,,"Yalumba Distinguished Sites",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f08be48846e,DALCBC156,89205,,,,"Dalrymple Cave Block Chardonnay 2015 6x750ml","Dalrymple Cave Block Chardonnay 2015 6x750ml",Wine,,,,,,,,0,26.87,GST,2.44273,,,"Dalrymple Vineyards",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f08bec8b9e2,YALRIE176,89328,,,,"Yalumba Y Series Riesling 20176x750ml","Yalumba Y Series Riesling 20176x750ml",Wine,,,,,,,,0,15.36,GST,1.39636,,,"Yalumba Y Series",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f08c25109f8,POLNON6,29011,,,,"Pol Roger Brut Non Vintage6x750ml","Pol Roger Brut Non Vintage6x750ml",Wine,,,,,,,,0,78.05,GST,7.09546,,,"Pol Roger",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f08c70adf4b,ANTSTL10R,52578,,,,"antipodes Still Water SA/VIC/WA/NT/TAS 6x1000ml","antipodes Still Water SA/VIC/WA/NT/TAS 6x1000ml",Wine,,,,,,,,0,3.56,"No Tax",0,,,antipodes,,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f08c78382fa,ANTSPK50R,52579,,,,"antipodes Sparkling Water SA/VIC/WA/NT/TAS 12x500ml","antipodes Sparkling Water SA/VIC/WA/NT/TAS 12x500ml",Wine,,,,,,,,0,5.09,GST,0.46273,,,antipodes,,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f08ca3a3c2d,DALECH116,62182,,,,"Dalrymple Estate Chardonnay 116x750ml","Dalrymple Estate Chardonnay 116x750ml",Wine,,,,,,,,0,25.59,GST,2.32636,,,Dalrymple,,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f08cb184fa5,JANSTOP,62814,,,,"Jansz Stopper","Jansz Stopper",Wine,,,,,,,,0,19.95,GST,1.81364,,,"Jansz Tasmania (Don't Use)",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f08daff3aeb,DALCRP126,73703,,,,"Dalrymple SS Coal River ValleyPinot Noir 2012 6x750ml","Dalrymple SS Coal River ValleyPinot Noir 2012 6x750ml",Wine,,,,,,,,0,64,GST,5.81818,,,Dalrymple,,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f08dbdea75d,DALSAU146,74111,,,,"Dalrymple Sauvignon Blanc 20146x750ml","Dalrymple Sauvignon Blanc 20146x750ml",Wine,,,,,,,,0,21.4,GST,1.94546,,,Dalrymple,,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f08e215f3ce,DALSAU156,78292,,,,"Dalrymple Sauvignon Blanc 20156x750ml","Dalrymple Sauvignon Blanc 20156x750ml",Wine,,,,,,,,0,21.4,GST,1.94546,,,Dalrymple,,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f08e3daebcd,JANCANVBAG,79230,,,,"Jansz Canvas Bag 11oz Canvas Leather Handle","Jansz Canvas Bag 11oz Canvas Leather Handle",Wine,,,,,,,,0,50,GST,4.54546,,,"Jansz Tasmania (Don't Use)",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f08e452eea2,JANJOURHER,79246,,,,"JANSZ JOURNAL HERRINGBONEprinted design A5 size","JANSZ JOURNAL HERRINGBONEprinted design A5 size",Wine,,,,,,,,0,11,GST,1,,,"Jansz Tasmania (Don't Use)",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f08ed177350,RARROS16156,82158,,,,"Rogers & Rufus Grenache Rose2016 6x1500ml","Rogers & Rufus Grenache Rose2016 6x1500ml",Wine,,,,,,,,0,35.48,GST,3.22546,,,"Rogers & Rufus",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f08f3443d96,YALCDC,84388,,,,"Yalumba Cooperage Drink Coaster","Yalumba Cooperage Drink Coaster",Wine,,,,,,,,0,4.29,GST,0.39,,,Accessories,,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f08f3b6c218,TRODRF25,84394,,,,"Trevallie Orchard Dried Fruits250g","Trevallie Orchard Dried Fruits250g",Wine,,,,,,,,0,9,GST,0.81818,,,Accessories,,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f08f42ed0db,YALCBG156,84840,,,,"Yalumba Carriage Block Grenache 2015 6x750ml","Yalumba Carriage Block Grenache 2015 6x750ml",Wine,,,,,,,,0,45,GST,4.09091,,,"Yalumba Distinguished Sites",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f08f6cb1e65,YALORC166,86268,,,,"Yalumba Organic Chardonnay2016 6x750ml","Yalumba Organic Chardonnay2016 6x750ml",Wine,,,,,,,,0,22,GST,2,,,"Yalumba Organic",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f08f7ad53d6,YALECH166,86674,,,,"Yalumba Eden Valley Chardonnay2016 6x750ml","Yalumba Eden Valley Chardonnay2016 6x750ml",Wine,,,,,,,,0,17.74,GST,1.61273,,,"Yalumba Samuel's Garden",,,1,0,0.00,0,0,0.00,0,0
02dcd191-aed9-11e7-edd8-2f08f81859b0,DALOPN146,87075,,,,"Dalrymple Single Site Ouse Pinot Noir 2014 6x750ml","Dalrymple Single Site Ouse Pinot Noir 2014 6x750ml",Wine,,,,,,,,0,64,GST,5.81818,,,Dalrymple,,,1,0,0.00,0,0,0.00,0,0
